# TestSim (Up to date)
# 754 data points written for 54 variables.
# Simulation warnings:
#   Recovery device deployment at high speed (28.8 m/s)
#   Discontinuity in rocket body diameter.
#
# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s�),Total velocity (m/s),Total acceleration (m/s�),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (�),Lateral velocity (m/s),Lateral acceleration (m/s�),Latitude (�),Longitude (�),Gravitational acceleration (m/s�),Angle of attack (�),Roll rate (�/s),Pitch rate (�/s),Yaw rate (�/s),Mass (g),Propellant mass (g),Longitudinal moment of inertia (kg�m�),Rotational moment of inertia (kg�m�),CP location (cm),CG location (cm),Stability margin calibers (?),Mach number (?),Reynolds number (?),Thrust (N),Drag force (N),Drag coefficient (?),Axial drag coefficient (?),Friction drag coefficient (?),Pressure drag coefficient (?),Base drag coefficient (?),Normal force coefficient (?),Pitch moment coefficient (?),Yaw moment coefficient (?),Side force coefficient (?),Roll moment coefficient (?),Roll forcing coefficient (?),Roll damping coefficient (?),Pitch damping coefficient (?),Coriolis acceleration (m/s�),Reference length (cm),Reference area (cm�),Vertical orientation (zenith) (�),Lateral orientation (azimuth) (�),Wind velocity (m/s),Air temperature (�C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
# Event LAUNCH occurred at t=0 seconds
# Event IGNITION occurred at t=0 seconds
87.916,305.33,-5.2539,0.0022278,5.2559,0.18457,77.337,0.13988,77.338,0.10363,1.8321,0.18456,28.61,-80.599,9.7912,NaN,NaN,NaN,NaN,3040.9,0,NaN,NaN,NaN,NaN,NaN,0.015496,557413,0,29.786,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.2901e-4,NaN,NaN,NaN,NaN,1.8257,12.998,977.13,339.18,0.5,0.23304
88.416,302.71,-5.2544,-9.2175e-4,5.254,0.0699,76.43,0.13984,76.43,0.10483,1.7972,0.069894,28.61,-80.599,9.7912,NaN,NaN,NaN,NaN,3040.9,0,NaN,NaN,NaN,NaN,NaN,0.01549,557327,0,29.772,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.238e-4,NaN,NaN,NaN,NaN,1.795,13.015,977.44,339.19,0.5,0.23312
88.916,300.08,-5.2509,0.0068162,5.2564,0.27283,75.566,0.13981,75.566,0.106,1.6608,0.27275,28.61,-80.599,9.7912,NaN,NaN,NaN,NaN,3040.9,0,NaN,NaN,NaN,NaN,NaN,0.015497,557692,0,29.806,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.2199e-4,NaN,NaN,NaN,NaN,1.6513,13.032,977.75,339.2,0.5,0.23319
89.416,297.45,-5.2529,-0.0038843,5.2527,0.25372,74.703,0.13977,74.704,0.1072,1.7877,0.25369,28.61,-80.599,9.7913,NaN,NaN,NaN,NaN,3040.9,0,NaN,NaN,NaN,NaN,NaN,0.015485,557420,0,29.772,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.146e-4,NaN,NaN,NaN,NaN,1.7973,13.049,978.06,339.21,0.5,0.23326
89.916,294.83,-5.2504,0.0049754,5.2542,0.21705,73.783,0.13974,73.783,0.10852,1.8961,0.217,28.61,-80.599,9.7913,NaN,NaN,NaN,NaN,3040.9,0,NaN,NaN,NaN,NaN,NaN,0.015489,557691,0,29.796,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.2131e-4,NaN,NaN,NaN,NaN,1.9044,13.067,978.36,339.22,0.5,0.23333
90.416,292.2,-5.2525,-0.0041495,5.2504,0.03509,72.83,0.13971,72.83,0.10991,1.9136,0.034843,28.61,-80.599,9.7913,NaN,NaN,NaN,NaN,3040.9,0,NaN,NaN,NaN,NaN,NaN,0.015478,557409,0,29.761,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.2689e-4,NaN,NaN,NaN,NaN,1.9152,13.084,978.67,339.23,0.5,0.23342
90.916,289.58,-5.242,0.020942,5.2605,0.54294,71.941,0.13967,71.941,0.11124,1.6423,0.54254,28.61,-80.599,9.7913,NaN,NaN,NaN,NaN,3040.9,0,NaN,NaN,NaN,NaN,NaN,0.015507,558592,0,29.883,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.281e-4,NaN,NaN,NaN,NaN,1.6235,13.101,978.98,339.24,0.5,0.23349
91.416,286.95,-5.2559,-0.027744,5.2435,0.23712,71.149,0.13964,71.15,0.11245,1.5246,0.23549,28.61,-80.599,9.7913,NaN,NaN,NaN,NaN,3040.9,0,NaN,NaN,NaN,NaN,NaN,0.015456,556906,0,29.698,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.1261e-4,NaN,NaN,NaN,NaN,1.5162,13.118,979.29,339.25,0.5,0.23356
91.916,284.33,-5.2328,0.046052,5.2679,0.66614,70.304,0.13961,70.304,0.11378,1.8568,0.66455,28.61,-80.599,9.7913,NaN,NaN,NaN,NaN,3040.9,0,NaN,NaN,NaN,NaN,NaN,0.015528,559610,0,29.982,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.0871e-4,NaN,NaN,NaN,NaN,1.88,13.135,979.6,339.26,0.5,0.23363
92.416,281.71,-5.2626,-0.059536,5.2329,0.077902,69.382,0.13958,69.382,0.11526,1.8317,0.050242,28.61,-80.599,9.7913,NaN,NaN,NaN,NaN,3040.9,0,NaN,NaN,NaN,NaN,NaN,0.015424,556011,0,29.593,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.2264e-4,NaN,NaN,NaN,NaN,1.8302,13.152,979.9,339.27,0.5,0.2337
92.916,279.08,-5.2354,0.054386,5.2629,0.11455,68.453,0.13954,68.454,0.1168,1.8821,0.10081,28.61,-80.599,9.7913,NaN,NaN,NaN,NaN,3040.9,0,NaN,NaN,NaN,NaN,NaN,0.015512,559312,0,29.941,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.2482e-4,NaN,NaN,NaN,NaN,1.886,13.169,980.21,339.28,0.5,0.23377
93.416,276.46,-5.2576,-0.044326,5.2359,0.13279,67.497,0.13951,67.497,0.11842,1.9447,0.12517,28.61,-80.599,9.7913,NaN,NaN,NaN,NaN,3040.9,0,NaN,NaN,NaN,NaN,NaN,0.015432,556554,0,29.642,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.2434e-4,NaN,NaN,NaN,NaN,1.9497,13.186,980.52,339.29,0.5,0.23384
93.916,273.84,-5.2374,0.040439,5.2578,0.095742,66.514,0.13947,66.514,0.12014,1.9881,0.086783,28.61,-80.599,9.7913,NaN,NaN,NaN,NaN,3040.9,0,NaN,NaN,NaN,NaN,NaN,0.015496,559001,0,29.898,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.3046e-4,NaN,NaN,NaN,NaN,1.9915,13.203,980.83,339.3,0.5,0.23391
94.416,271.21,-5.2527,-0.030748,5.2385,0.20869,65.494,0.13944,65.494,0.12198,2.0913,0.20641,28.61,-80.599,9.7913,NaN,NaN,NaN,NaN,3040.9,0,NaN,NaN,NaN,NaN,NaN,0.015439,557070,0,29.687,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.3056e-4,NaN,NaN,NaN,NaN,2.0992,13.22,981.13,339.31,0.5,0.23398
94.916,268.59,-5.2389,0.027658,5.2531,0.12362,64.463,0.1394,64.463,0.1239,2.0311,0.12049,28.61,-80.599,9.7913,NaN,NaN,NaN,NaN,3040.9,0,NaN,NaN,NaN,NaN,NaN,0.015481,558737,0,29.86,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.3846e-4,NaN,NaN,NaN,NaN,2.0272,13.237,981.44,339.32,0.5,0.23405
95.416,265.97,-5.25,-0.022113,5.239,0.054611,63.454,0.13936,63.454,0.12583,2.0061,0.049934,28.61,-80.599,9.7914,NaN,NaN,NaN,NaN,3040.9,0,NaN,NaN,NaN,NaN,NaN,0.015439,557346,0,29.707,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.3325e-4,NaN,NaN,NaN,NaN,2.0046,13.254,981.75,339.33,0.5,0.23413
95.916,263.35,-5.2369,0.026231,5.2525,0.30612,62.489,0.13932,62.489,0.12774,1.8536,0.305,28.61,-80.599,9.7914,NaN,NaN,NaN,NaN,3040.9,0,NaN,NaN,NaN,NaN,NaN,0.015478,558899,0,29.868,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.3309e-4,NaN,NaN,NaN,NaN,1.8433,13.271,982.06,339.34,0.5,0.2342
96.416,260.73,-5.2463,-0.01892,5.2401,0.34608,61.605,0.13928,61.605,0.12954,1.6808,0.34557,28.61,-80.599,9.7914,NaN,NaN,NaN,NaN,3040.9,0,NaN,NaN,NaN,NaN,NaN,0.015442,557697,0,29.735,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.2294e-4,NaN,NaN,NaN,NaN,1.6688,13.288,982.36,339.35,0.5,0.23428
96.916,258.11,-5.2353,0.02193,5.2512,0.42422,60.712,0.13925,60.712,0.13142,1.8926,0.42366,28.61,-80.599,9.7914,NaN,NaN,NaN,NaN,3040.9,0,NaN,NaN,NaN,NaN,NaN,0.015474,558994,0,29.869,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.1504e-4,NaN,NaN,NaN,NaN,1.9077,13.305,982.67,339.36,0.5,0.23435
97.416,255.49,-5.2415,-0.012393,5.2425,0.50973,59.702,0.13922,59.702,0.13361,2.1474,0.50958,28.61,-80.599,9.7914,NaN,NaN,NaN,NaN,3040.9,0,NaN,NaN,NaN,NaN,NaN,0.015448,558178,0,29.777,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.2491e-4,NaN,NaN,NaN,NaN,2.1658,13.322,982.98,339.37,0.5,0.23443
97.916,252.87,-5.2412,7.8039e-4,5.242,0.12789,58.644,0.13918,58.644,0.13598,2.0835,0.12789,28.61,-80.599,9.7914,NaN,NaN,NaN,NaN,3040.9,0,NaN,NaN,NaN,NaN,NaN,0.015446,558242,0,29.779,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.4058e-4,NaN,NaN,NaN,NaN,2.0793,13.339,983.29,339.38,0.5,0.2345
98.416,250.25,-5.2407,9.5902e-4,5.2412,0.0039701,57.602,0.13914,57.602,0.1384,2.0854,0.0038526,28.61,-80.599,9.7914,NaN,NaN,NaN,NaN,3040.9,0,NaN,NaN,NaN,NaN,NaN,0.015443,558268,0,29.777,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.3663e-4,NaN,NaN,NaN,NaN,2.0859,13.356,983.59,339.39,0.5,0.23458
98.916,247.63,-5.2356,0.010097,5.2452,0.40699,56.508,0.1391,56.509,0.14104,2.2888,0.40687,28.61,-80.599,9.7914,NaN,NaN,NaN,NaN,3040.9,0,NaN,NaN,NaN,NaN,NaN,0.015454,558814,0,29.83,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.367e-4,NaN,NaN,NaN,NaN,2.3033,13.373,983.9,339.4,0.5,0.23465
99.416,245.01,-5.2383,-0.0053054,5.2407,0.4306,55.418,0.13906,55.418,0.14377,2.0736,0.43057,28.61,-80.599,9.7914,NaN,NaN,NaN,NaN,3040.9,0,NaN,NaN,NaN,NaN,NaN,0.01544,558447,0,29.787,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.4885e-4,NaN,NaN,NaN,NaN,2.0588,13.39,984.21,339.41,0.5,0.23471
99.916,242.39,-5.2326,0.011267,5.2456,0.51875,54.446,0.13902,54.446,0.1463,1.8142,0.51863,28.61,-80.599,9.7914,NaN,NaN,NaN,NaN,3040.9,0,NaN,NaN,NaN,NaN,NaN,0.015454,559085,0,29.85,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.357e-4,NaN,NaN,NaN,NaN,1.7968,13.407,984.51,339.42,0.5,0.23478
100.42,239.77,-5.2423,-0.019286,5.2336,0.18378,53.516,0.13898,53.516,0.1488,1.9056,0.18276,28.61,-80.599,9.7914,NaN,NaN,NaN,NaN,3040.9,0,NaN,NaN,NaN,NaN,NaN,0.015418,557918,0,29.721,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.2031e-4,NaN,NaN,NaN,NaN,1.9125,13.424,984.82,339.43,0.5,0.23485
100.92,237.15,-5.2273,0.030033,5.249,0.49658,52.501,0.13895,52.501,0.15164,2.1535,0.49567,28.61,-80.599,9.7914,NaN,NaN,NaN,NaN,3040.9,0,NaN,NaN,NaN,NaN,NaN,0.015463,559676,0,29.904,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.2645e-4,NaN,NaN,NaN,NaN,2.1705,13.441,985.13,339.44,0.5,0.23492
101.42,234.54,-5.2404,-0.02635,5.2325,0.43849,51.479,0.13891,51.479,0.15461,1.9346,0.4377,28.61,-80.599,9.7914,NaN,NaN,NaN,NaN,3040.9,0,NaN,NaN,NaN,NaN,NaN,0.015414,558034,0,29.724,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.3929e-4,NaN,NaN,NaN,NaN,1.9195,13.458,985.44,339.45,0.5,0.23499
101.92,231.92,-5.2326,0.015706,5.2405,0.057169,50.519,0.13887,50.519,0.1575,1.9071,0.054969,28.61,-80.599,9.7915,NaN,NaN,NaN,NaN,3040.9,0,NaN,NaN,NaN,NaN,NaN,0.015438,559004,0,29.822,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.2786e-4,NaN,NaN,NaN,NaN,1.9056,13.476,985.74,339.47,0.5,0.23506
102.42,229.3,-5.2348,-0.0044189,5.2363,0.3695,49.611,0.13884,49.612,0.16034,1.7224,0.36948,28.61,-80.599,9.7915,NaN,NaN,NaN,NaN,3040.9,0,NaN,NaN,NaN,NaN,NaN,0.015425,558669,0,29.782,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.2539e-4,NaN,NaN,NaN,NaN,1.7099,13.493,986.05,339.48,0.5,0.23514
102.92,226.69,-5.2235,0.022695,5.2473,0.67806,48.665,0.1388,48.666,0.16342,2.0612,0.67768,28.61,-80.6,9.7915,NaN,NaN,NaN,NaN,3040.9,0,NaN,NaN,NaN,NaN,NaN,0.015457,559955,0,29.915,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.1576e-4,NaN,NaN,NaN,NaN,2.0842,13.51,986.36,339.49,0.5,0.23521
103.42,224.07,-5.233,-0.019054,5.235,0.65062,47.716,0.13877,47.716,0.16663,1.736,0.65034,28.61,-80.6,9.7915,NaN,NaN,NaN,NaN,3040.9,0,NaN,NaN,NaN,NaN,NaN,0.01542,558756,0,29.782,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.3324e-4,NaN,NaN,NaN,NaN,1.714,13.527,986.66,339.5,0.5,0.23528
103.92,221.46,-5.2304,0.0050832,5.2371,0.38674,46.8,0.13873,46.8,0.16985,1.9294,0.38671,28.61,-80.6,9.7915,NaN,NaN,NaN,NaN,3040.9,0,NaN,NaN,NaN,NaN,NaN,0.015426,559093,0,29.813,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.1624e-4,NaN,NaN,NaN,NaN,1.943,13.544,986.97,339.51,0.5,0.23535
104.42,218.84,-5.2219,0.017016,5.2447,0.72353,45.745,0.1387,45.745,0.17372,2.2911,0.72333,28.61,-80.6,9.7915,NaN,NaN,NaN,NaN,3040.9,0,NaN,NaN,NaN,NaN,NaN,0.015447,560019,0,29.907,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.2639e-4,NaN,NaN,NaN,NaN,2.3155,13.561,987.28,339.52,0.5,0.23542
104.92,216.23,-5.2379,-0.032025,5.2256,0.36871,44.645,0.13866,44.645,0.17795,2.1074,0.36732,28.61,-80.6,9.7915,NaN,NaN,NaN,NaN,3040.9,0,NaN,NaN,NaN,NaN,NaN,0.015391,558098,0,29.698,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.4743e-4,NaN,NaN,NaN,NaN,2.0949,13.578,987.58,339.53,0.5,0.23549
105.42,213.61,-5.2237,0.028463,5.2406,0.31651,43.631,0.13862,43.631,0.18203,1.9498,0.31522,28.61,-80.6,9.7915,NaN,NaN,NaN,NaN,3040.9,0,NaN,NaN,NaN,NaN,NaN,0.015435,559816,0,29.876,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.3771e-4,NaN,NaN,NaN,NaN,1.9396,13.595,987.89,339.54,0.5,0.23556
105.92,211,-5.2347,-0.021994,5.2266,0.3268,42.697,0.13858,42.697,0.18596,1.7868,0.32605,28.61,-80.6,9.7915,NaN,NaN,NaN,NaN,3040.9,0,NaN,NaN,NaN,NaN,NaN,0.015393,558432,0,29.724,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.2675e-4,NaN,NaN,NaN,NaN,1.7758,13.612,988.2,339.55,0.5,0.23563
106.42,208.39,-5.2182,0.032981,5.2437,0.57561,41.731,0.13855,41.732,0.19022,2.0741,0.57467,28.61,-80.6,9.7915,NaN,NaN,NaN,NaN,3040.9,0,NaN,NaN,NaN,NaN,NaN,0.015443,560370,0,29.926,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.191e-4,NaN,NaN,NaN,NaN,2.0933,13.629,988.5,339.56,0.5,0.2357
106.92,205.77,-5.2397,-0.043042,5.2182,0.043289,40.694,0.13851,40.694,0.19502,2.0764,0.004623,28.61,-80.6,9.7915,NaN,NaN,NaN,NaN,3040.9,0,NaN,NaN,NaN,NaN,NaN,0.015367,557763,0,29.644,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.334e-4,NaN,NaN,NaN,NaN,2.0769,13.645,988.81,339.57,0.5,0.23577
107.42,203.16,-5.2178,0.043933,5.2418,0.28279,39.69,0.13847,39.691,0.19989,1.9367,0.27936,28.61,-80.6,9.7915,NaN,NaN,NaN,NaN,3040.9,0,NaN,NaN,NaN,NaN,NaN,0.015436,560403,0,29.92,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.3605e-4,NaN,NaN,NaN,NaN,1.9279,13.662,989.12,339.58,0.5,0.23584
107.92,200.54,-5.2336,-0.031562,5.2222,0.40445,38.772,0.13843,38.773,0.20457,1.7351,0.40322,28.61,-80.6,9.7916,NaN,NaN,NaN,NaN,3040.9,0,NaN,NaN,NaN,NaN,NaN,0.015378,558417,0,29.704,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.2531e-4,NaN,NaN,NaN,NaN,1.7215,13.679,989.42,339.59,0.5,0.23591
108.42,197.93,-5.2137,0.03977,5.2432,0.59846,37.83,0.1384,37.831,0.20961,2.0337,0.59713,28.61,-80.6,9.7916,NaN,NaN,NaN,NaN,3040.9,0,NaN,NaN,NaN,NaN,NaN,0.015439,560778,0,29.951,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.1626e-4,NaN,NaN,NaN,NaN,2.0534,13.696,989.73,339.6,0.5,0.23598
108.92,195.32,-5.2387,-0.050094,5.2138,0.083177,36.822,0.13836,36.822,0.2153,2.0005,0.066401,28.61,-80.6,9.7916,NaN,NaN,NaN,NaN,3040.9,0,NaN,NaN,NaN,NaN,NaN,0.015352,557744,0,29.623,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.3045e-4,NaN,NaN,NaN,NaN,1.9985,13.713,990.04,339.61,0.5,0.23605
109.42,192.71,-5.2153,0.046898,5.2392,0.14489,35.839,0.13833,35.839,0.22114,1.9319,0.13709,28.61,-80.6,9.7916,NaN,NaN,NaN,NaN,3040.9,0,NaN,NaN,NaN,NaN,NaN,0.015427,560578,0,29.92,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.3144e-4,NaN,NaN,NaN,NaN,1.9279,13.73,990.34,339.62,0.5,0.23613
109.92,190.09,-5.235,-0.039374,5.2153,0.062627,34.879,0.13829,34.879,0.22717,1.9076,0.048701,28.61,-80.6,9.7916,NaN,NaN,NaN,NaN,3040.9,0,NaN,NaN,NaN,NaN,NaN,0.015356,558135,0,29.655,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.2474e-4,NaN,NaN,NaN,NaN,1.9063,13.747,990.65,339.63,0.5,0.2362
110.42,187.48,-5.2091,0.051711,5.2429,0.54704,33.993,0.13825,33.993,0.23303,1.6353,0.54459,28.61,-80.6,9.7916,NaN,NaN,NaN,NaN,3040.9,0,NaN,NaN,NaN,NaN,NaN,0.015437,561204,0,29.978,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.257e-4,NaN,NaN,NaN,NaN,1.6183,13.764,990.96,339.64,0.5,0.23627
110.92,184.88,-5.2128,-0.007353,5.2361,0.99615,33.051,0.13822,33.051,0.23961,2.1334,0.99612,28.61,-80.6,9.7916,NaN,NaN,NaN,NaN,3040.9,0,NaN,NaN,NaN,NaN,NaN,0.015416,560582,0,29.906,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.083e-4,NaN,NaN,NaN,NaN,2.166,13.781,991.26,339.65,0.5,0.23634
111.42,182.27,-5.2328,-0.040068,5.2135,0.17293,32.005,0.13819,32.006,0.24738,2.0492,0.16823,28.61,-80.6,9.7916,NaN,NaN,NaN,NaN,3040.9,0,NaN,NaN,NaN,NaN,NaN,0.015349,558284,0,29.657,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.3637e-4,NaN,NaN,NaN,NaN,2.0438,13.798,991.57,339.66,0.5,0.23641
111.92,179.66,-5.2021,0.061349,5.2463,0.70993,30.892,0.13815,30.892,0.25622,2.4029,0.70728,28.61,-80.6,9.7916,NaN,NaN,NaN,NaN,3040.9,0,NaN,NaN,NaN,NaN,NaN,0.015445,561905,0,30.038,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.3361e-4,NaN,NaN,NaN,NaN,2.4252,13.815,991.87,339.67,0.5,0.23648
112.42,177.05,-5.2382,-0.072106,5.2044,0.29869,29.727,0.13811,29.727,0.26618,2.258,0.28986,28.61,-80.6,9.7916,NaN,NaN,NaN,NaN,3040.9,0,NaN,NaN,NaN,NaN,NaN,0.015322,557534,0,29.568,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.5262e-4,NaN,NaN,NaN,NaN,2.2481,13.832,992.18,339.68,0.5,0.23655
112.92,174.44,-5.1967,0.083021,5.2498,0.6642,28.68,0.13806,28.681,0.27581,1.9285,0.659,28.61,-80.6,9.7916,NaN,NaN,NaN,NaN,3040.9,0,NaN,NaN,NaN,NaN,NaN,0.015455,562510,0,30.094,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.4715e-4,NaN,NaN,NaN,NaN,1.9087,13.849,992.49,339.69,0.5,0.23662
113.42,171.83,-5.2423,-0.09129,5.1971,0.14949,27.701,0.13802,27.702,0.28548,1.9876,0.11838,28.61,-80.6,9.7916,NaN,NaN,NaN,NaN,3040.9,0,NaN,NaN,NaN,NaN,NaN,0.015299,556970,0,29.499,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.2235e-4,NaN,NaN,NaN,NaN,1.9922,13.866,992.79,339.7,0.5,0.23669
113.92,169.22,-5.2009,0.082752,5.2429,0.17288,26.689,0.13799,26.689,0.29623,2.0635,0.15178,28.61,-80.6,9.7916,NaN,NaN,NaN,NaN,3040.9,0,NaN,NaN,NaN,NaN,NaN,0.015433,562001,0,30.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.3112e-4,NaN,NaN,NaN,NaN,2.0686,13.883,993.1,339.71,0.5,0.23676
114.42,166.61,-5.2332,-0.064568,5.2045,0.36673,25.702,0.13795,25.702,0.30752,1.883,0.361,28.61,-80.6,9.7917,NaN,NaN,NaN,NaN,3040.9,0,NaN,NaN,NaN,NaN,NaN,0.01532,557994,0,29.599,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.3075e-4,NaN,NaN,NaN,NaN,1.8709,13.9,993.4,339.72,0.5,0.23683
114.92,164,-5.2071,0.052346,5.2333,0.071341,24.766,0.13791,24.767,0.31905,1.8588,0.048471,28.61,-80.6,9.7917,NaN,NaN,NaN,NaN,3040.9,0,NaN,NaN,NaN,NaN,NaN,0.015404,561193,0,29.934,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.2413e-4,NaN,NaN,NaN,NaN,1.8576,13.917,993.71,339.73,0.5,0.2369
115.42,161.39,-5.2285,-0.0428,5.2075,0.12927,23.822,0.13788,23.822,0.33162,1.9198,0.12198,28.61,-80.6,9.7917,NaN,NaN,NaN,NaN,3040.9,0,NaN,NaN,NaN,NaN,NaN,0.015328,558537,0,29.647,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.1969e-4,NaN,NaN,NaN,NaN,1.9243,13.934,994.02,339.74,0.5,0.23697
115.92,158.78,-5.1987,0.05949,5.2393,0.6373,22.941,0.13784,22.942,0.34426,1.6025,0.63452,28.61,-80.6,9.7917,NaN,NaN,NaN,NaN,3040.9,0,NaN,NaN,NaN,NaN,NaN,0.015421,562061,0,30.018,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.2561e-4,NaN,NaN,NaN,NaN,1.5834,13.951,994.32,339.75,0.5,0.23704
